images_closed_eye_path,images_no_yawn_path,images_yawn_path,images_open_eye_path
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/349.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03040_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/316.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04572_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/416.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03062_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/356.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04651_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/318.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03028_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/314.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02973_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/386.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04704_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/255.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03076_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/395.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03003_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/384.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04670_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/362.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02949_0_1_1_1_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/218.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02975_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/361.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04703_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/337.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03060_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/225.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03059_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/422.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03099_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/385.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03088_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/281.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04778_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/380.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04558_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/271.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04698_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/239.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03084_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/411.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02983_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/424.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02997_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/321.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04665_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/229.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04562_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/400.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04573_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/333.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03100_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/289.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03095_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/308.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02967_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/224.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03038_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/230.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03033_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/292.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02955_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/335.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03039_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/374.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04660_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/366.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03083_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/401.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03049_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/237.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03021_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/363.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03005_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/344.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03050_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/388.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03055_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/265.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02990_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/383.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03054_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/254.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03080_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/340.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04779_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/377.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04653_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/268.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02971_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/410.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04700_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/245.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04571_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/407.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03030_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/329.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03011_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/396.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04648_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/243.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02963_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/231.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03001_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/345.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03053_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/331.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03031_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/334.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04565_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/315.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02966_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/336.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03057_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/402.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02978_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/242.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04561_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/267.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03081_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/330.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02957_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/381.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03020_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/282.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03045_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/347.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03051_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/373.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02970_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/372.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03058_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/252.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04702_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/426.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04734_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/427.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03043_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/350.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04701_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/294.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02988_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/280.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04664_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/357.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03044_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/398.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04705_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/309.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02989_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/226.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02946_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/235.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03027_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/423.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04574_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/233.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03078_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/387.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03009_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/236.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03071_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/219.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04747_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/276.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04662_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/405.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03002_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/278.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04567_0_0_1_0_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/367.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04777_0_0_1_0_0_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/376.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04650_0_0_1_2_1_03.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/223.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03097_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/311.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03012_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/234.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03007_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/277.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02969_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/283.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02952_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/248.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_02953_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/341.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0001_03072_0_1_1_2_0_01.png
,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/yawn/358.jpg,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/open_eye_yawn/open_eye/s0012_04599_0_0_1_1_1_03.png
